Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Aguascalientes (agsc), Aguascalientes
Lat 21.9157 N, Lon 102.319 W, Alt 1868 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
2022-06-08 19:49:00,29.56,11.67,5.46,7.34,78.43,17.46,0.0,812.1,-1.373
2022-06-08 19:50:00,29.48,11.79,5.692,6.61,78.96,18.41,0.0,812.012,-1.51
2022-06-08 19:51:00,29.39,12.06,6.218,8.06,92.7,6.846,0.0,812.086,-1.144
2022-06-08 19:52:00,29.43,12.49,5.738,9.23,77.71,18.5,0.0,812.133,-0.915
2022-06-08 19:53:00,29.24,12.73,6.112,7.86,83.5,8.58,0.0,812.08,-0.87
2022-06-08 19:54:00,29.27,12.98,6.013,7.0,84.8,9.06,0.0,812.12,-0.778
2022-06-08 19:55:00,29.11,13.1,5.418,6.82,85.2,19.27,0.0,812.174,-0.549
2022-06-08 19:56:00,29.11,13.25,6.04,10.2,76.69,10.9,0.0,812.113,-0.32
2022-06-08 19:57:00,29.03,13.34,6.21,8.43,86.8,15.14,0.0,812.12,-0.412
2022-06-08 19:58:00,29.04,13.49,6.032,8.52,77.92,13.78,0.0,812.147,-0.412
2022-06-08 19:59:00,28.93,13.52,8.09,10.78,75.97,7.109,0.0,812.174,-0.458
2022-06-08 20:00:00,28.95,13.51,6.827,8.22,73.7,8.97,0.0,812.208,-0.32
2022-06-08 20:01:00,28.73,13.5,7.215,8.83,77.16,5.175,0.0,812.18,-0.183
2022-06-08 20:02:00,28.81,13.55,6.222,9.15,66.33,3.943,0.0,812.174,0.0
2022-06-08 20:03:00,28.62,13.65,4.087,5.45,96.0,15.51,0.0,812.275,0.275
2022-06-08 20:04:00,28.57,13.72,6.777,8.48,78.22,15.12,0.0,812.228,0.046
2022-06-08 20:05:00,28.63,13.49,6.792,7.78,95.5,14.72,0.0,812.282,-0.458
2022-06-08 20:06:00,28.5,13.4,7.817,10.78,82.9,12.61,0.0,812.214,-0.412
2022-06-08 20:07:00,28.45,13.38,5.247,8.18,94.0,17.49,0.0,812.12,-0.366
2022-06-08 20:08:00,28.53,13.57,4.0,5.73,85.4,17.36,0.0,812.228,0.229
2022-06-08 20:09:00,28.4,13.59,5.848,7.55,84.5,15.74,0.0,812.282,-0.183
2022-06-08 20:10:00,28.26,13.43,6.332,7.99,73.33,16.74,0.0,812.201,-0.366
2022-06-08 20:11:00,28.32,13.35,6.722,9.2,76.84,12.79,0.0,812.248,-0.732
2022-06-08 20:12:00,28.36,13.26,6.365,7.08,84.3,8.65,0.0,812.221,-0.824
2022-06-08 20:13:00,28.3,13.29,6.105,8.75,84.0,10.29,0.0,812.282,-0.778
2022-06-08 20:14:00,28.11,13.12,6.342,8.0,76.47,15.24,0.0,812.302,-0.549
2022-06-08 20:15:00,28.07,13.07,8.8,10.89,73.27,12.72,0.0,812.221,-0.641
2022-06-08 20:16:00,28.16,12.93,9.25,12.5,83.5,8.33,0.0,812.308,-0.824
2022-06-08 20:17:00,28.17,12.89,7.303,8.12,80.8,8.55,0.0,812.376,-0.549
2022-06-08 20:18:00,28.08,12.88,8.11,10.09,72.96,16.24,0.0,812.335,-0.503
2022-06-08 20:19:00,27.98,12.86,7.702,8.51,81.2,6.912,0.0,812.396,-0.687
2022-06-08 20:20:00,27.88,12.87,5.108,6.34,76.76,11.51,0.0,812.329,-0.32
2022-06-08 20:21:00,27.83,12.89,6.667,8.71,79.84,12.08,0.0,812.342,-0.458
2022-06-08 20:22:00,27.88,12.81,8.66,9.3,79.74,12.47,0.0,812.376,-0.778
2022-06-08 20:23:00,27.91,12.8,6.997,8.78,83.3,8.2,0.0,812.436,-0.641
2022-06-08 20:24:00,27.89,12.86,6.593,8.06,83.2,8.39,0.0,812.423,-0.183
2022-06-08 20:25:00,27.82,12.93,6.033,7.11,83.4,19.23,0.0,812.45,-0.32
2022-06-08 20:26:00,27.82,12.88,4.93,6.18,87.0,14.58,0.0,812.369,-0.275
2022-06-08 20:27:00,27.74,12.9,6.353,7.79,81.7,21.04,0.0,812.463,-0.366
2022-06-08 20:28:00,27.67,12.89,6.402,7.16,84.4,18.91,0.0,812.531,-0.412
2022-06-08 20:29:00,27.6,12.91,6.288,7.61,86.4,22.92,0.0,812.47,-0.687
2022-06-08 20:30:00,27.6,12.89,5.483,7.47,83.7,7.918,0.0,812.558,-0.824
2022-06-08 20:31:00,27.53,12.84,6.257,8.29,83.3,13.93,0.0,812.551,-0.641
2022-06-08 20:32:00,27.5,12.68,6.263,8.89,84.8,15.55,0.0,812.551,-0.824
2022-06-08 20:33:00,27.42,12.64,7.03,8.0,80.2,9.89,0.0,812.652,-0.732
2022-06-08 20:34:00,27.41,12.61,6.968,8.47,76.29,9.71,0.0,812.558,-0.824
2022-06-08 20:35:00,27.41,12.63,5.167,7.22,82.6,18.83,0.0,812.605,-0.412
2022-06-08 20:36:00,27.34,12.68,7.725,10.24,82.8,7.426,0.0,812.591,-0.641
2022-06-08 20:37:00,27.31,12.75,7.868,8.98,81.0,4.583,0.0,812.598,-0.824
2022-06-08 20:38:00,27.31,12.8,7.04,9.22,80.2,6.593,0.0,812.699,-0.824
2022-06-08 20:39:00,27.33,12.93,6.725,9.2,79.58,14.12,0.0,812.645,-0.732
2022-06-08 20:40:00,27.31,13.05,7.113,8.07,75.38,11.58,0.0,812.605,-0.549
2022-06-08 20:41:00,27.29,13.17,5.612,7.79,83.5,17.98,0.0,812.638,-0.412
2022-06-08 20:42:00,27.23,13.28,6.7,10.39,82.2,11.35,0.0,812.74,-0.458
2022-06-08 20:43:00,27.2,13.29,7.965,9.39,81.5,6.65,0.0,812.746,-0.824
2022-06-08 20:44:00,27.17,13.31,6.015,8.05,87.2,10.19,0.0,812.847,-0.732
2022-06-08 20:45:00,27.04,13.4,6.652,10.48,86.0,12.72,0.0,812.773,-0.366
2022-06-08 20:46:00,26.92,13.45,7.955,9.75,79.57,16.64,0.0,812.753,-0.732
2022-06-08 20:47:00,26.89,13.44,7.517,10.28,76.01,11.68,0.0,812.874,-0.687
2022-06-08 20:48:00,26.93,13.51,6.422,7.89,82.5,9.09,0.0,812.834,-0.503
2022-06-08 20:49:00,26.99,13.58,6.297,7.51,76.47,13.52,0.0,812.881,-0.366
2022-06-08 20:50:00,26.94,13.61,5.705,6.76,84.1,12.27,0.0,812.847,-0.503
2022-06-08 20:51:00,26.92,13.59,7.292,9.46,80.8,6.767,0.0,812.861,-0.778
2022-06-08 20:52:00,26.82,13.6,3.905,6.7,80.9,11.21,0.0,812.888,-0.275
2022-06-08 20:53:00,26.68,13.64,6.333,8.55,81.0,8.08,0.0,812.915,-0.366
2022-06-08 20:54:00,26.71,13.59,5.267,7.08,87.8,5.608,0.0,812.921,-0.687
2022-06-08 20:55:00,26.82,13.67,5.058,7.1,82.7,11.57,0.0,813.009,-0.87
2022-06-08 20:56:00,26.82,13.64,7.077,9.47,68.99,12.31,0.0,812.989,-1.007
2022-06-08 20:57:00,26.65,13.57,5.833,8.08,69.16,4.595,0.0,813.022,-0.87
2022-06-08 20:58:00,26.49,13.63,3.862,5.24,88.5,7.945,0.0,813.096,-0.458
2022-06-08 20:59:00,26.59,13.68,7.6,9.0,78.49,6.626,0.0,813.049,-1.007
2022-06-08 21:00:00,26.62,13.66,6.255,7.12,77.75,14.55,0.0,813.103,-1.007
2022-06-08 21:01:00,26.58,13.62,7.183,9.85,86.9,12.78,0.0,813.07,-0.87
2022-06-08 21:02:00,26.37,13.66,4.697,7.06,72.72,12.54,0.0,813.07,-0.549
2022-06-08 21:03:00,26.45,13.73,5.833,6.75,84.7,18.31,0.0,813.13,-0.595
2022-06-08 21:04:00,26.51,13.71,6.625,8.17,78.58,10.83,0.0,813.076,-0.824
2022-06-08 21:05:00,26.46,13.71,5.305,6.93,80.8,9.79,0.0,813.09,-0.824
2022-06-08 21:06:00,26.3,13.65,5.433,7.46,91.9,11.59,0.0,813.198,-0.824
2022-06-08 21:07:00,26.48,13.72,5.707,7.61,80.3,6.572,0.0,813.09,-0.961
2022-06-08 21:08:00,26.48,13.7,7.06,7.72,76.32,9.67,0.0,813.117,-1.144
2022-06-08 21:09:00,26.26,13.62,6.017,7.2,80.0,18.34,0.0,813.245,-1.144
2022-06-08 21:10:00,26.36,13.64,6.417,8.19,85.0,11.62,0.0,813.13,-1.007
2022-06-08 21:11:00,26.39,13.68,7.528,8.93,83.5,13.19,0.0,813.191,-1.053
2022-06-08 21:12:00,26.23,13.62,7.082,7.96,83.5,5.377,0.0,813.211,-1.19
2022-06-08 21:13:00,26.25,13.62,5.95,9.09,84.5,5.708,0.0,813.144,-1.007
2022-06-08 21:14:00,26.33,13.68,5.905,7.46,96.1,8.6,0.0,813.198,-0.824
2022-06-08 21:15:00,26.19,13.69,5.9,6.88,87.6,16.34,0.0,813.171,-0.824
2022-06-08 21:16:00,26.1,13.7,4.523,5.61,72.61,14.01,0.0,813.177,-0.87
2022-06-08 21:17:00,26.26,13.76,6.2,7.52,87.3,14.86,0.0,813.218,-0.824
2022-06-08 21:18:00,26.07,13.78,5.362,9.59,79.85,10.09,0.0,813.177,-0.687
2022-06-08 21:19:00,26.09,13.91,5.975,7.59,69.47,18.43,0.0,813.164,-1.099
2022-06-08 21:20:00,26.16,13.97,6.765,8.65,96.0,17.0,0.0,813.224,-1.144
2022-06-08 21:21:00,25.98,14.08,5.208,6.18,70.75,11.72,0.0,813.144,-0.915
2022-06-08 21:22:00,26.06,14.15,6.713,9.13,72.5,7.338,0.0,813.198,-1.099
2022-06-08 21:23:00,26.15,14.19,5.108,7.2,92.1,15.3,0.0,813.245,-1.236
2022-06-08 21:24:00,25.96,14.27,5.703,7.78,70.95,11.82,0.0,813.204,-1.236
2022-06-08 21:25:00,26.08,14.42,3.862,5.46,87.5,8.4,0.0,813.332,-0.87
2022-06-08 21:26:00,26.04,14.59,7.685,11.15,80.3,12.41,0.0,813.298,-1.053
2022-06-08 21:27:00,25.89,14.77,6.268,7.78,81.3,18.04,0.0,813.292,-1.19
2022-06-08 21:28:00,26.07,14.86,5.715,7.2,90.8,15.41,0.0,813.319,-1.236
2022-06-08 21:29:00,25.93,14.95,7.082,8.87,87.9,16.97,0.0,813.312,-1.373
2022-06-08 21:30:00,25.94,15.1,5.805,8.72,83.4,15.62,0.0,813.406,-1.19
2022-06-08 21:31:00,26.0,15.13,5.833,8.02,82.2,4.879,0.0,813.366,-1.327
2022-06-08 21:32:00,25.86,15.26,5.158,6.23,76.16,8.93,0.0,813.312,-1.099
2022-06-08 21:33:00,25.98,15.38,6.452,9.13,83.5,5.057,0.0,813.379,-0.915
2022-06-08 21:34:00,25.87,15.78,6.663,8.71,84.0,11.48,0.0,813.359,-1.144
2022-06-08 21:35:00,25.86,15.93,6.125,7.68,74.87,10.03,0.0,813.346,-1.053
2022-06-08 21:36:00,25.9,16.02,5.262,7.39,90.5,22.29,0.0,813.373,-0.87
2022-06-08 21:37:00,25.73,16.27,5.002,6.66,94.6,20.11,0.0,813.413,-0.641
2022-06-08 21:38:00,25.83,16.55,3.025,3.83,88.0,15.96,0.0,813.413,-0.412
2022-06-08 21:39:00,25.69,16.74,4.98,6.76,88.2,15.66,0.0,813.5,-0.412
2022-06-08 21:40:00,25.74,16.96,3.658,5.33,92.1,20.7,0.0,813.393,-0.778
2022-06-08 21:41:00,25.71,17.47,3.94,7.24,93.7,20.81,0.0,813.467,-0.32
2022-06-08 21:42:00,25.56,18.04,6.315,9.2,82.0,16.32,0.0,813.507,-0.824
2022-06-08 21:43:00,25.65,18.3,4.342,6.13,84.6,14.81,0.0,813.487,-1.19
2022-06-08 21:44:00,25.52,18.43,6.167,8.34,80.3,5.342,0.0,813.575,-0.824
2022-06-08 21:45:00,25.61,18.92,4.73,7.18,95.8,25.38,0.0,813.541,-0.915
2022-06-08 21:46:00,25.46,19.35,6.373,7.5,85.2,9.31,0.0,813.541,-0.824
2022-06-08 21:47:00,25.54,19.89,7.007,9.78,85.7,9.96,0.0,813.608,-0.961
2022-06-08 21:48:00,25.38,20.37,5.512,8.09,80.5,18.56,0.0,813.507,-0.824
2022-06-08 21:49:00,25.45,20.55,5.083,6.65,87.3,11.32,0.0,813.608,-0.732
2022-06-08 21:50:00,25.34,20.97,6.282,7.91,85.6,14.39,0.0,813.595,-0.778
2022-06-08 21:51:00,25.39,21.37,4.082,6.1,94.2,13.85,0.0,813.575,-0.595
2022-06-08 21:52:00,25.31,21.86,4.842,7.31,89.2,14.75,0.0,813.622,-0.366
2022-06-08 21:53:00,25.25,22.34,6.103,9.14,79.32,8.03,0.0,813.608,-0.687
2022-06-08 21:54:00,25.28,22.79,4.578,6.15,91.3,15.07,0.0,813.568,-1.099
2022-06-08 21:55:00,25.21,23.06,6.023,7.18,91.8,10.88,0.0,813.669,-1.007
2022-06-08 21:56:00,25.32,23.61,4.907,5.94,69.44,13.0,0.0,813.662,-0.915
2022-06-08 21:57:00,25.17,24.06,5.333,5.69,75.5,14.83,0.0,813.629,-1.053
2022-06-08 21:58:00,25.21,24.25,4.873,6.17,81.8,10.87,0.0,813.723,-0.824
2022-06-08 21:59:00,25.17,24.61,4.992,5.67,76.38,14.18,0.0,813.669,-1.053
2022-06-08 22:00:00,25.19,25.04,5.557,8.94,81.8,18.44,0.0,813.696,-1.144
2022-06-08 22:01:00,25.21,25.34,5.208,7.01,76.22,9.35,0.0,813.736,-0.915
2022-06-08 22:02:00,25.06,25.44,3.193,3.81,65.26,21.31,0.0,813.723,-0.549
2022-06-08 22:03:00,25.13,25.89,4.703,6.7,90.6,14.41,0.0,813.73,-0.732
2022-06-08 22:04:00,25.05,26.26,6.457,7.61,85.4,12.22,0.0,813.689,-1.327
2022-06-08 22:05:00,25.06,26.6,6.595,7.74,86.1,8.58,0.0,813.629,-1.236
2022-06-08 22:06:00,25.08,26.99,5.213,6.98,83.2,12.03,0.0,813.723,-1.053
2022-06-08 22:07:00,24.95,27.12,4.23,5.43,85.7,17.98,0.0,813.743,-0.778
2022-06-08 22:08:00,24.98,27.23,5.377,6.99,71.99,13.21,0.0,813.736,-0.687
2022-06-08 22:09:00,24.99,27.49,2.562,3.49,86.3,21.09,0.0,813.817,-0.504
2022-06-08 22:10:00,24.89,27.68,4.68,5.85,82.4,9.3,0.0,813.75,-0.412
2022-06-08 22:11:00,24.93,28.02,3.737,5.44,83.7,3.543,0.0,813.858,-0.824
2022-06-08 22:12:00,24.87,28.22,3.477,4.57,81.0,16.58,0.0,813.952,-0.458
2022-06-08 22:13:00,24.72,28.45,4.33,5.74,96.9,18.35,0.0,813.844,-0.595
2022-06-08 22:14:00,24.76,28.67,4.922,6.26,68.36,20.7,0.0,813.891,-1.19
2022-06-08 22:15:00,24.72,28.8,3.697,4.47,87.8,17.01,0.0,813.986,-0.915
2022-06-08 22:16:00,24.7,28.97,4.397,5.56,77.67,1.106,0.0,813.986,-0.778
2022-06-08 22:17:00,24.73,29.16,5.237,7.33,86.6,20.12,0.0,814.033,-1.099
2022-06-08 22:18:00,24.73,29.39,5.557,6.74,82.7,6.313,0.0,814.033,-1.282
2022-06-08 22:19:00,24.66,29.52,4.148,6.38,66.38,17.0,0.0,814.006,-1.19
2022-06-08 22:20:00,24.69,29.57,3.763,5.01,77.2,12.38,0.0,814.174,-0.824
2022-06-08 22:21:00,24.7,29.76,3.443,5.71,97.8,14.18,0.0,814.066,-0.824
2022-06-08 22:22:00,24.62,29.95,1.677,2.77,72.68,13.23,0.0,814.039,-0.32
2022-06-08 22:23:00,24.53,29.92,2.458,5.66,99.8,17.13,0.0,814.107,0.0
2022-06-08 22:24:00,24.51,30.34,3.878,4.87,89.5,22.09,0.0,814.087,-1.007
2022-06-08 22:25:00,24.52,30.54,2.29,3.64,76.18,11.54,0.0,814.161,-0.915
2022-06-08 22:26:00,24.46,30.66,1.442,1.87,85.9,18.57,0.0,814.154,-0.412
2022-06-08 22:27:00,24.4,30.9,3.357,4.51,73.09,15.05,0.0,814.06,-0.778
2022-06-08 22:28:00,24.39,31.14,2.775,4.16,72.73,26.91,0.0,814.1,-1.053
2022-06-08 22:29:00,24.37,31.42,4.547,5.46,63.91,9.89,0.0,814.114,-1.556
2022-06-08 22:30:00,24.42,31.81,3.47,3.93,76.5,4.113,0.0,814.134,-1.694
2022-06-08 22:31:00,24.38,31.73,3.145,4.08,69.43,28.97,0.0,814.214,-1.327
2022-06-08 22:32:00,24.37,31.86,4.13,5.12,76.0,22.62,0.0,814.214,-1.236
2022-06-08 22:33:00,24.35,31.98,2.74,4.9,57.01,12.63,0.0,814.161,-1.19
2022-06-08 22:34:00,24.39,32.1,1.872,2.6,37.08,29.84,0.0,814.201,-0.687
2022-06-08 22:35:00,24.4,32.32,3.26,5.53,69.32,16.59,0.0,814.221,-0.641
2022-06-08 22:36:00,24.37,32.69,2.703,4.31,77.0,5.888,0.0,814.201,-1.144
2022-06-08 22:37:00,24.3,32.92,2.548,4.07,99.9,20.88,0.0,814.262,-1.19
2022-06-08 22:38:00,24.26,33.08,2.562,5.01,58.59,23.81,0.0,814.194,-0.961
2022-06-08 22:39:00,24.23,33.32,3.455,4.6,74.54,12.56,0.0,814.275,-1.282
2022-06-08 22:40:00,24.26,33.43,3.095,3.55,76.51,11.76,0.0,814.235,-1.373
2022-06-08 22:41:00,24.23,33.48,2.337,3.47,78.36,24.18,0.0,814.242,-0.961
2022-06-08 22:42:00,24.2,33.73,2.697,3.97,65.6,19.3,0.0,814.356,-1.144
2022-06-08 22:43:00,24.15,33.91,1.685,3.1,85.1,45.98,0.0,814.255,-0.732
2022-06-08 22:44:00,24.07,34.04,1.165,1.92,48.43,13.01,0.0,814.336,-0.275
2022-06-08 22:45:00,23.99,34.24,1.875,2.56,62.32,6.919,0.0,814.403,-0.549
2022-06-08 22:46:00,23.93,34.47,1.132,1.4,64.47,28.5,0.0,814.376,-0.549
2022-06-08 22:47:00,23.88,34.56,1.132,1.35,45.88,15.51,0.0,814.403,-0.458
2022-06-08 22:48:00,23.87,34.69,1.325,1.75,43.31,9.86,0.0,814.403,-0.549
2022-06-08 22:49:00,23.82,34.84,1.33,1.43,54.53,29.15,0.0,814.356,-0.824
2022-06-08 22:50:00,23.8,34.95,1.113,1.29,46.13,28.18,0.0,814.464,-0.824
2022-06-08 22:51:00,23.74,35.09,1.61,2.2,39.19,7.876,0.0,814.41,-0.824
2022-06-08 22:52:00,23.74,35.24,1.228,1.49,57.56,13.74,0.0,814.376,-0.87
2022-06-08 22:53:00,23.7,35.17,0.947,1.4,136.5,62.45,0.0,814.511,-0.915
2022-06-08 22:54:00,23.69,35.22,0.878,1.4,308.6,19.64,0.0,814.39,-0.687
2022-06-08 22:55:00,23.59,35.48,0.982,1.43,278.4,26.67,0.0,814.45,-0.915
2022-06-08 22:56:00,23.58,35.52,1.445,2.12,244.9,25.4,0.0,814.417,-0.732
2022-06-08 22:57:00,23.58,35.56,1.063,1.71,278.8,49.45,0.0,814.41,-1.144
2022-06-08 22:58:00,23.56,36.06,0.95,1.17,27.24,27.61,0.0,814.43,-0.641
2022-06-08 22:59:00,23.47,36.28,1.468,1.65,319.0,31.52,0.0,814.484,-0.915
2022-06-08 23:00:00,23.39,36.26,1.29,1.85,351.3,56.4,0.0,814.45,-1.327
2022-06-08 23:01:00,23.39,36.22,0.873,1.23,141.4,64.41,0.0,814.504,-1.053
2022-06-08 23:02:00,23.36,36.16,0.653,0.93,264.6,21.23,0.0,814.491,-0.824
2022-06-08 23:03:00,23.32,36.36,0.785,1.76,297.9,20.26,0.0,814.531,-0.595
2022-06-08 23:04:00,23.24,36.38,1.247,1.87,41.09,46.32,0.0,814.605,-1.099
2022-06-08 23:05:00,23.19,36.42,1.917,2.55,5.969,34.98,0.0,814.511,-1.236
2022-06-08 23:06:00,23.11,36.39,1.982,2.43,326.4,16.47,0.0,814.524,-1.419
2022-06-08 23:07:00,23.1,36.4,2.563,4.87,70.67,35.17,0.0,814.612,-1.282
2022-06-08 23:08:00,23.09,37.27,3.765,5.6,84.7,38.81,0.0,814.565,-2.655
2022-06-08 23:09:00,23.25,37.12,2.53,3.63,27.54,30.35,0.0,814.551,-3.158
2022-06-08 23:10:00,23.34,36.52,1.563,1.95,354.2,21.61,0.0,814.598,-1.968
2022-06-08 23:11:00,23.32,36.45,1.745,2.47,359.4,30.45,0.0,814.572,-1.327
2022-06-08 23:12:00,23.31,36.88,3.222,4.29,39.24,13.98,0.0,814.598,-1.831
2022-06-08 23:13:00,23.3,37.02,2.05,2.61,349.7,21.1,0.0,814.578,-2.014
2022-06-08 23:14:00,23.3,36.93,2.348,3.54,333.0,20.47,0.0,814.565,-1.739
2022-06-08 23:15:00,23.29,37.18,2.682,2.91,307.3,1.795,0.0,814.659,-1.602
2022-06-08 23:16:00,23.29,36.88,2.49,2.85,306.2,4.45,0.0,814.639,-1.19
2022-06-08 23:17:00,23.27,36.79,1.6,2.11,317.8,9.7,0.0,814.672,-0.87
2022-06-08 23:18:00,23.17,36.93,1.263,1.59,322.7,7.943,0.0,814.713,-0.32
2022-06-08 23:19:00,23.02,37.26,1.093,1.29,356.7,18.72,0.0,814.747,-0.275
2022-06-08 23:20:00,22.95,37.64,0.827,0.91,32.78,10.85,0.0,814.861,-0.275
2022-06-08 23:21:00,22.86,37.89,0.918,1.15,24.34,19.87,0.0,814.794,-0.32
2022-06-08 23:22:00,22.85,38.2,0.773,0.9,4.393,15.27,0.0,814.767,-0.458
2022-06-08 23:23:00,22.77,38.34,1.273,1.59,319.6,7.644,0.0,814.861,-0.732
2022-06-08 23:24:00,22.77,38.32,1.172,1.26,318.8,6.565,0.0,814.854,-0.824
2022-06-08 23:25:00,22.8,38.27,1.428,1.75,308.7,9.78,0.0,814.848,-0.824
2022-06-08 23:26:00,22.8,38.35,2.09,2.61,295.4,10.58,0.0,814.908,-1.327
2022-06-08 23:27:00,22.74,38.52,1.897,2.38,290.0,6.137,0.0,814.949,-1.694
2022-06-08 23:28:00,22.67,38.79,1.382,1.73,223.6,31.92,0.0,814.996,-1.236
2022-06-08 23:29:00,22.55,39.46,1.873,2.02,218.0,8.33,0.0,815.077,-0.961
2022-06-08 23:30:00,22.59,39.62,1.945,2.29,216.8,12.7,0.0,814.996,-1.236
2022-06-08 23:31:00,22.53,39.4,1.143,1.56,164.6,50.64,0.0,815.11,-1.19
2022-06-08 23:32:00,22.55,40.03,0.663,1.06,35.53,33.46,0.0,815.151,-0.549
2022-06-08 23:33:00,22.52,40.1,1.197,1.52,145.3,23.22,0.0,815.178,-0.87
2022-06-08 23:34:00,22.5,39.98,1.605,1.74,164.7,14.12,0.0,815.245,-1.556
2022-06-08 23:35:00,22.5,40.15,1.877,2.31,190.3,27.8,0.0,815.238,-1.922
2022-06-08 23:36:00,22.48,40.32,1.812,2.25,215.0,5.064,0.0,815.238,-1.831
2022-06-08 23:37:00,22.52,40.78,2.345,2.8,181.7,14.91,0.0,815.366,-2.014
2022-06-08 23:38:00,22.41,41.33,4.29,5.83,202.3,7.739,0.0,815.306,-2.93
2022-06-08 23:39:00,22.53,41.59,2.052,2.52,147.5,12.59,0.0,815.447,-3.113
2022-06-08 23:40:00,22.61,41.26,1.907,2.68,146.3,15.01,0.0,815.521,-2.106
2022-06-08 23:41:00,22.6,41.53,1.782,2.11,109.6,15.42,0.0,815.488,-1.144
2022-06-08 23:42:00,22.5,42.15,2.792,3.89,105.7,5.153,0.0,815.521,-1.877
2022-06-08 23:43:00,22.52,42.29,2.678,3.08,102.2,11.45,0.0,815.481,-2.334
2022-06-08 23:44:00,22.46,42.24,2.562,3.48,75.67,6.1,0.0,815.481,-2.014
2022-06-08 23:45:00,22.53,42.31,3.057,3.41,71.02,8.32,0.0,815.514,-2.38
2022-06-08 23:46:00,22.6,42.3,3.633,4.08,76.36,14.5,0.0,815.42,-2.563
2022-06-08 23:47:00,22.63,42.43,2.95,3.83,80.5,12.33,0.0,815.42,-2.38
2022-06-08 23:48:00,22.64,42.23,3.298,3.58,74.0,3.214,0.0,815.46,-2.472
2022-06-08 23:49:00,22.6,42.39,2.367,2.75,71.49,8.76,0.0,815.42,-1.922
2022-06-08 23:50:00,22.66,42.59,1.94,2.12,51.31,7.963,0.0,815.447,-1.327
2022-06-08 23:51:00,22.64,42.71,1.908,2.2,48.49,4.887,0.0,815.501,-0.915
2022-06-08 23:52:00,22.57,42.79,1.31,1.59,75.94,17.95,0.0,815.454,-0.824
2022-06-08 23:53:00,22.57,42.96,0.937,1.24,125.0,47.13,0.0,815.501,-0.504
2022-06-08 23:54:00,22.43,42.98,1.867,3.5,167.5,12.14,0.0,815.514,-0.595
2022-06-08 23:55:00,22.39,42.62,2.607,3.79,166.3,9.57,0.0,815.541,-1.739
2022-06-08 23:56:00,22.4,42.38,2.99,3.35,195.5,6.048,0.0,815.528,-2.106
2022-06-08 23:57:00,22.39,42.45,2.138,2.56,205.0,13.25,0.0,815.575,-1.831
2022-06-08 23:58:00,22.44,42.78,2.043,2.59,226.4,15.67,0.0,815.609,-1.419
2022-06-08 23:59:00,22.37,43.15,1.78,2.56,189.5,9.6,0.0,815.642,-0.915
2022-06-09 00:00:00,22.35,43.59,2.737,3.7,170.8,11.67,0.0,815.575,-1.007
2022-06-09 00:01:00,22.26,44.12,5.098,6.51,177.6,7.999,0.0,815.616,-1.739
2022-06-09 00:02:00,22.29,44.54,4.71,5.43,174.3,9.86,0.0,815.73,-1.968
2022-06-09 00:03:00,22.28,44.69,3.872,5.05,166.2,3.023,0.0,815.69,-1.922
2022-06-09 00:04:00,22.28,44.85,4.25,7.12,159.7,7.424,0.0,815.79,-1.739
2022-06-09 00:05:00,22.24,44.86,4.922,6.11,154.7,18.88,0.0,815.824,-1.922
2022-06-09 00:06:00,22.24,44.64,4.48,6.37,160.2,12.88,0.0,815.817,-2.197
2022-06-09 00:07:00,22.24,44.56,3.512,5.34,163.1,18.09,0.0,815.824,-1.465
2022-06-09 00:08:00,22.24,44.58,3.768,5.6,146.6,34.82,0.0,815.831,-1.373
2022-06-09 00:09:00,22.24,44.77,4.335,7.26,127.7,29.77,0.0,815.838,-1.327
2022-06-09 00:10:00,22.19,45.02,3.67,5.29,100.4,16.96,0.0,815.912,-0.824
2022-06-09 00:11:00,22.13,44.99,2.818,3.44,120.1,11.79,0.0,815.844,-0.641
2022-06-09 00:12:00,22.11,44.92,3.635,4.95,118.0,13.22,0.0,815.838,-0.87
2022-06-09 00:13:00,22.07,45.01,5.313,7.03,107.0,12.98,0.0,815.966,-1.19
2022-06-09 00:14:00,22.11,44.83,2.305,2.91,113.5,31.3,0.0,815.892,-1.282
2022-06-09 00:15:00,22.08,44.82,2.453,2.98,127.8,10.16,0.0,815.885,-0.549
2022-06-09 00:16:00,22.09,44.81,5.138,9.54,99.5,24.26,0.0,815.811,-0.778
2022-06-09 00:17:00,22.04,44.5,3.817,5.73,102.9,17.43,0.0,815.777,-1.877
2022-06-09 00:18:00,22.09,44.5,3.018,3.99,111.0,21.95,0.0,815.838,-0.87
2022-06-09 00:19:00,22.09,44.33,4.197,5.29,104.0,12.19,0.0,815.838,-1.236
2022-06-09 00:20:00,22.1,44.03,4.385,5.63,84.7,22.09,0.0,815.784,-1.694
2022-06-09 00:21:00,22.15,44.07,4.148,5.2,91.5,18.32,0.0,815.851,-1.373
2022-06-09 00:22:00,22.15,44.19,4.173,5.16,99.8,10.11,0.0,815.784,-1.465
2022-06-09 00:23:00,22.19,44.32,3.42,4.69,99.2,14.71,0.0,815.824,-1.19
2022-06-09 00:24:00,22.11,44.27,2.887,3.23,96.3,18.22,0.0,815.784,-1.373
